Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
705.1171875000,0,1708.8461914063,3307.5642089844,2591.7949218750,5495.1284179688,5290.1284179688,3593.0769042969,4676.7949218750,7453.3334960938,876.6666870117,5382.6923828125,6645.0000000000,2513.0769042969,706.0256347656,101.2820434570,8110.5126953125,4691.0258789063,,,
705.1250000000,0,8196.5380859375,3856.2819824219,6563.8461914063,3396.0256347656,2091.4101562500,7256.5385742188,4122.5639648438,1876.2821044922,6079.1025390625,3539.8718261719,1272.4359130859,6899.2309570313,2507.9487304688,288.0769042969,4367.3076171875,5019.4873046875,,,
705.1328125000,0,7810.0000000000,6770.1284179688,6555.0000000000,1920.8974609375,5168.7177734375,7006.1538085938,4423.5898437500,3468.3332519531,8142.0512695313,6618.2050781250,3957.5642089844,3694.4870605469,2523.3332519531,7363.9746093750,2475.3845214844,4211.5385742188,,,
705.1406250000,0,2749.4870605469,523.9743652344,4162.6923828125,4516.0258789063,5590.7690429688,1974.4871826172,7053.7177734375,1282.6922607422,6686.6665039063,8221.6669921875,7435.2563476563,8253.0771484375,3855.3845214844,4735.6411132813,8044.4873046875,2159.7436523438,,,
705.1484375000,0,7762.0512695313,2508.7180175781,7307.6923828125,517.9487304688,4360.3847656250,4242.0512695313,682.1795043945,1347.1794433594,2327.1794433594,3345.2563476563,1774.6153564453,2773.7180175781,1326.0256347656,8318.4619140625,2552.0512695313,1075.3846435547,,,
705.1562500000,0,5246.9228515625,6668.0771484375,2935.0000000000,82.4358901978,3672.4357910156,3901.5385742188,7910.7690429688,7335.3847656250,6766.7949218750,810.5128173828,6451.9228515625,2682.1794433594,345.7692260742,3698.8461914063,8293.3330078125,3636.7949218750,,,
705.1640625000,0,6438.3334960938,2961.9230957031,8070.6411132813,5806.1538085938,8368.7177734375,2831.5385742188,1571.0256347656,984.1025390625,1748.5897216797,6016.5385742188,1000.2564086914,3875.0000000000,121.5384521484,5589.8715820313,897.3076782227,601.4102783203,,,
705.1718750000,0,2671.4101562500,5536.0258789063,7673.9746093750,3096.4101562500,97.4358901978,263.7179260254,2645.5126953125,4913.8461914063,1893.3333740234,1610.7691650391,3594.8718261719,4679.3588867188,4114.1025390625,800.3845825195,7743.7177734375,7592.5639648438,,,
705.1796875000,0,1577.6922607422,7660.8974609375,8281.1542968750,1644.6153564453,7311.4101562500,3477.5642089844,6328.2050781250,5288.0771484375,1003.0769042969,142.1794738770,6553.3334960938,3499.3588867188,7170.1284179688,1077.0512695313,1000.1281738281,5638.7177734375,,,
705.1875000000,0,4478.4614257813,2910.3845214844,8174.2309570313,825.8973999023,366.6666564941,806.6666870117,2733.9743652344,3998.3332519531,7800.2563476563,6734.2309570313,1398.8461914063,1934.3590087891,3286.5385742188,7649.1025390625,1834.7435302734,1362.1794433594,,,
705.1953125000,0,4027.9487304688,3541.6667480469,1345.7691650391,830.5128173828,3141.2819824219,2621.0256347656,4928.7177734375,1897.1794433594,1997.4359130859,1905.5128173828,7129.6152343750,8160.1284179688,3204.8718261719,5083.8461914063,2436.6667480469,2528.7180175781,,,
705.2031250000,0,7977.3076171875,3064.7436523438,7912.0512695313,7888.0771484375,638.5897216797,885.0000000000,4766.6665039063,4092.3076171875,6073.3334960938,3604.7436523438,1489.1025390625,6029.7436523438,102.3076858521,3780.8974609375,6097.0512695313,190.5128173828,,,
705.2109375000,0,1713.8461914063,656.1538085938,3610.0000000000,6979.8715820313,7312.6923828125,169.4871673584,505.6410217285,3582.3076171875,2156.7949218750,1663.2050781250,1211.7949218750,2706.7949218750,5691.1538085938,2457.1794433594,4247.8203125000,881.2820434570,,,
705.2187500000,0,6932.0512695313,2557.4357910156,2597.9487304688,6778.4614257813,4465.7690429688,7554.8715820313,5406.9228515625,4765.1284179688,5595.6411132813,2082.1794433594,8168.8461914063,2150.5126953125,1843.3333740234,564.7435913086,3790.2563476563,157.8205108643,,,
705.2265625000,0,7731.7949218750,8350.3847656250,8059.7436523438,2784.4870605469,972.4359130859,7581.7949218750,6882.6923828125,5704.3588867188,2712.4357910156,3436.1538085938,2841.0256347656,2179.7436523438,2573.9743652344,2036.7949218750,886.5384521484,540.7692260742,,,
705.2343750000,0,2130.6411132813,6400.6411132813,2492.4357910156,109.7435836792,85.6410140991,1053.4615478516,6155.6411132813,5985.5126953125,8317.8203125000,6560.2563476563,752.1795043945,2922.9487304688,2546.9230957031,2150.0000000000,7222.1796875000,4914.2309570313,,,
705.2421875000,0,3992.4357910156,6922.8203125000,2309.8718261719,7034.4873046875,4559.4873046875,8141.4101562500,2922.1794433594,6174.1025390625,2461.7949218750,5246.2822265625,212.1794738770,2836.9230957031,5177.5639648438,6204.3588867188,6009.7436523438,4754.3588867188,,,
705.2500000000,0,4477.6923828125,8059.8715820313,7953.4614257813,4304.7436523438,3560.7692871094,5338.4614257813,6948.8461914063,1172.3077392578,8194.2304687500,5635.0000000000,7850.8974609375,2518.2050781250,4257.5639648438,89.1025543213,6309.4873046875,1620.5128173828,,,
705.2578125000,0,8076.2822265625,1207.4359130859,7208.0771484375,2867.6923828125,8028.9746093750,4050.0000000000,502.3076782227,7948.3334960938,4350.0000000000,8348.7177734375,6418.8461914063,748.3333129883,1845.2563476563,3871.9230957031,3276.4101562500,6663.9741210938,,,
705.2656250000,0,1605.6409912109,3450.8974609375,4943.7177734375,1237.8205566406,7241.7949218750,1445.8974609375,7000.1284179688,2580.7692871094,1183.0769042969,1084.6153564453,526.5384521484,651.9230957031,5720.8974609375,5032.9487304688,3805.7692871094,4119.1025390625,,,
705.2734375000,0,6624.3588867188,6093.0771484375,2243.7180175781,3054.8718261719,4079.4870605469,7369.4873046875,6970.6411132813,3956.9230957031,4213.9741210938,4279.6152343750,4251.1538085938,5501.5385742188,407.4358825684,1673.8461914063,784.7435913086,467.5640869141,,,
705.2812500000,0,2100.8974609375,6590.0000000000,479.7435913086,6921.9228515625,2578.9743652344,393.8461608887,2633.0769042969,6567.3076171875,7856.0258789063,1242.1794433594,3331.9230957031,6384.3588867188,7300.8974609375,7609.6152343750,2112.1794433594,7491.6665039063,,,
705.2890625000,0,7760.0000000000,6882.0512695313,3622.8205566406,17.5640945435,882.6923217773,4830.5126953125,1563.8461914063,4585.0000000000,4206.2822265625,5143.7177734375,72.8205032349,7329.3588867188,269.7435913086,2605.5126953125,2914.7436523438,2367.5642089844,,,
705.2968750000,0,4379.7436523438,1832.9487304688,3295.7692871094,7885.5126953125,1091.6666259766,7195.5126953125,942.3076782227,461.1538391113,1634.6153564453,3908.0769042969,1257.3077392578,2717.1794433594,2082.0512695313,1111.5384521484,7071.9228515625,4078.4614257813,,,
705.3046875000,0,4148.9741210938,8077.6923828125,2750.5126953125,77.0512695313,5094.2309570313,2998.0769042969,6029.7436523438,5272.3076171875,1770.5128173828,4599.4873046875,7754.1025390625,4477.1796875000,7247.6923828125,3378.0769042969,1075.3846435547,7441.6665039063,,,
705.3125000000,0,422.9486999512,8339.8720703125,5209.8715820313,6511.6665039063,5745.2563476563,7325.2563476563,3502.5642089844,3054.4870605469,2021.2821044922,654.6153564453,6650.7690429688,375.2564086914,4184.3588867188,2434.6154785156,5407.3076171875,648.9743652344,,,
705.3203125000,0,1102.3077392578,4767.5639648438,2142.9487304688,1121.0256347656,3692.6923828125,6582.4360351563,1986.7949218750,3073.8461914063,1550.7691650391,6518.3334960938,3844.1025390625,8038.0771484375,1845.5128173828,8134.6152343750,694.4871826172,6811.1538085938,,,
705.3281250000,0,456.1538391113,6345.3847656250,5837.0512695313,2645.7692871094,7206.4101562500,4798.2050781250,1828.5897216797,8232.3076171875,1316.7949218750,6214.8715820313,7021.0258789063,2849.4870605469,4400.2563476563,1798.3333740234,4549.6152343750,6756.0258789063,,,
705.3359375000,0,5820.0000000000,7129.2309570313,7422.3076171875,3838.3332519531,8062.6923828125,5961.1538085938,5339.6152343750,7465.8974609375,3685.0000000000,1967.8205566406,6894.7436523438,4548.4614257813,8336.1542968750,1629.4871826172,5588.0771484375,394.3589782715,,,
705.3437500000,0,3823.0769042969,30.8974266052,6973.4614257813,7673.3334960938,5897.3076171875,2301.0256347656,4286.5385742188,6485.0000000000,747.6923217773,2918.0769042969,3704.7436523438,2253.9743652344,2999.3588867188,3411.4101562500,7313.5898437500,5241.6665039063,,,
705.3515625000,0,2646.1538085938,629.8717651367,2174.1025390625,3844.3588867188,3452.3076171875,4094.1025390625,2907.5642089844,1501.5384521484,8343.9746093750,602.5640869141,146.5384521484,5220.3847656250,6335.8974609375,4804.3588867188,3065.6411132813,1116.5384521484,,,
705.3593750000,0,6937.4360351563,8124.8715820313,2385.8974609375,6884.4873046875,391.5384521484,6653.9741210938,4401.4101562500,2843.8461914063,7890.7690429688,5883.8461914063,7344.8715820313,3166.7949218750,7782.8203125000,2293.3332519531,7533.8461914063,7123.0771484375,,,
705.3671875000,0,3663.8461914063,7432.9487304688,4779.3588867188,5102.4360351563,3096.2819824219,6740.5126953125,5415.7690429688,5617.0512695313,6334.3588867188,3491.4101562500,5436.4101562500,128.8461456299,4491.4101562500,1720.3846435547,4073.2050781250,602.6923217773,,,
705.3750000000,0,7168.7177734375,7360.8974609375,1294.1025390625,3398.9743652344,1723.9743652344,5596.6665039063,896.0256347656,2634.2307128906,6878.8461914063,4068.8461914063,316.0256347656,7123.9741210938,6282.5639648438,7641.4101562500,3428.9743652344,4755.7690429688,,,
705.3828125000,0,7929.3588867188,2230.5126953125,7782.1796875000,3125.2563476563,2323.2050781250,7038.3334960938,1134.3590087891,7715.0000000000,3281.6667480469,4222.0512695313,4375.1284179688,1106.6666259766,4914.4873046875,7091.5385742188,4223.3334960938,8094.8715820313,,,
705.3906250000,0,2165.2563476563,7436.1538085938,1979.7435302734,2320.6411132813,4902.9487304688,7533.9746093750,3082.1794433594,3414.4870605469,4719.4873046875,1190.7691650391,7473.9746093750,590.1281738281,3649.7436523438,4483.4614257813,7500.0000000000,7829.6152343750,,,
705.3984375000,0,3989.8718261719,3042.3076171875,7854.7436523438,1593.4615478516,5404.4873046875,5909.8715820313,6499.8715820313,4472.8203125000,1411.2821044922,89.2307586670,3424.2307128906,1691.2821044922,1062.0512695313,486.7948608398,7682.5639648438,371.9230651855,,,
705.4062500000,0,3165.5129394531,2094.4870605469,6963.9741210938,5845.1284179688,2899.8718261719,2994.8718261719,903.4615478516,5305.3847656250,3914.8718261719,2346.6667480469,1390.8974609375,5926.0258789063,8017.4360351563,4314.3588867188,4258.3334960938,3877.0512695313,,,
705.4140625000,0,8110.1284179688,1792.8205566406,6375.7690429688,7960.7690429688,7487.8203125000,3656.6667480469,6469.2309570313,6339.2309570313,5972.1796875000,5647.4360351563,465.3846130371,3232.9487304688,625.1281738281,7884.7436523438,2983.4614257813,6707.4360351563,,,
705.4218750000,0,536.9230957031,795.3845825195,3316.9230957031,7773.3334960938,699.4871826172,6088.7177734375,3263.3332519531,603.0769042969,7099.3588867188,790.0000000000,1361.0256347656,2792.5642089844,4405.7690429688,6678.2050781250,2514.3588867188,2936.6667480469,,,
705.4296875000,0,7072.9487304688,8115.8974609375,7611.9228515625,5089.8715820313,2586.7949218750,4503.9741210938,4828.7177734375,7519.2309570313,6694.2309570313,5582.8203125000,2736.4101562500,3832.9487304688,137.9487152100,6541.2822265625,7242.4360351563,679.1025390625,,,
705.4375000000,0,191.6666564941,7990.1284179688,4091.6667480469,5880.1284179688,2910.5129394531,8247.6923828125,1458.3333740234,534.8717651367,6312.4360351563,5342.6923828125,8120.5126953125,141.5384521484,3679.8718261719,3682.5642089844,4656.6665039063,7416.4101562500,,,
705.4453125000,0,3700.3845214844,3592.1794433594,1517.8205566406,3917.8205566406,5621.4101562500,5193.7177734375,8026.0258789063,6657.1796875000,7198.0771484375,7754.7436523438,3424.8718261719,7831.2822265625,5600.6411132813,580.2564086914,1862.3077392578,5819.1025390625,,,
705.4531250000,0,6573.0771484375,5046.1538085938,6010.5126953125,1862.3077392578,6236.7949218750,5012.0512695313,3646.9230957031,7943.8461914063,7201.2822265625,5662.1796875000,7720.0000000000,1552.0512695313,2571.5385742188,5336.2822265625,916.9230957031,5788.8461914063,,,
705.4609375000,0,8261.0253906250,7538.8461914063,5847.4360351563,3828.3332519531,755.8973999023,7948.2050781250,1140.7691650391,2349.6154785156,6455.3847656250,2447.6923828125,5928.4614257813,1614.8718261719,4113.3334960938,3919.1025390625,2412.4357910156,3514.1025390625,,,
705.4687500000,0,7907.6923828125,8400.3847656250,2612.0512695313,2236.1538085938,4662.8203125000,2461.1538085938,8232.5644531250,4804.6152343750,4094.4870605469,178.5897369385,7622.6923828125,8336.6669921875,2594.8718261719,2610.5126953125,6719.6152343750,6356.9228515625,,,
705.4765625000,0,3942.5642089844,3547.4357910156,6012.8203125000,6176.0258789063,5265.7690429688,6661.1538085938,7350.5126953125,2995.0000000000,3909.3588867188,1982.3077392578,276.0256347656,3538.4614257813,8094.4873046875,421.2820434570,2238.0769042969,4496.1538085938,,,
705.4843750000,0,3589.4870605469,7143.9741210938,7429.3588867188,1460.1281738281,3332.3076171875,2627.8205566406,4993.7177734375,3147.3076171875,5694.7436523438,3968.7180175781,5179.1025390625,1378.7178955078,7871.0258789063,168.4615325928,2007.0512695313,6521.7949218750,,,
705.4921875000,0,1222.3077392578,7234.7436523438,680.8973999023,1844.6153564453,3798.4614257813,6549.3588867188,3565.0000000000,4298.0771484375,3204.3588867188,4810.0000000000,1728.9743652344,8249.7431640625,6390.3847656250,3784.6154785156,735.8973999023,175.3846130371,,,
705.5000000000,0,3110.5129394531,6399.2309570313,4500.2563476563,1578.4615478516,2040.5128173828,3899.8718261719,5174.7436523438,8279.4873046875,5738.0771484375,528.3333129883,911.7948608398,5730.2563476563,5135.3847656250,2186.2819824219,5283.9741210938,2828.3332519531,,,
705.5078125000,0,802.1795043945,5819.8715820313,4705.0000000000,6615.8974609375,1388.8461914063,3430.8974609375,3433.3332519531,6924.6152343750,2575.2563476563,1384.1025390625,1953.0769042969,757.1795043945,6971.7949218750,3032.8205566406,3636.2819824219,2847.1794433594,,,
705.5156250000,0,6176.2822265625,8184.4873046875,2249.3588867188,1979.8718261719,2358.5898437500,2288.0769042969,259.8717956543,5909.2309570313,3604.4870605469,6666.1538085938,3634.3588867188,2002.3077392578,4897.0512695313,371.2820434570,4738.7177734375,1917.4359130859,,,
705.5234375000,0,758.7179565430,6105.7690429688,6895.6411132813,2176.2819824219,866.4102783203,7817.1796875000,1935.7691650391,492.4358825684,6202.9487304688,4006.0256347656,3.4615294933,6894.1025390625,804.8717651367,5869.3588867188,6015.5126953125,6085.6411132813,,,
705.5312500000,0,5951.5385742188,3045.8974609375,1617.5640869141,2171.2819824219,415.5128173828,7004.1025390625,5304.2309570313,6001.2822265625,7538.8461914063,1793.7178955078,5573.3334960938,4722.0512695313,7843.8461914063,4802.6923828125,1645.5128173828,313.5897216797,,,
705.5390625000,0,6546.5385742188,8390.1279296875,3918.7180175781,676.4102783203,2388.7180175781,3148.4614257813,2648.9743652344,1958.9743652344,8263.7177734375,1568.9743652344,1462.0512695313,4441.0258789063,242.3076782227,2688.2050781250,589.8717651367,1159.6153564453,,,
705.5468750000,0,287.0512695313,2343.4614257813,3287.4357910156,5592.1796875000,5934.2309570313,2186.4101562500,4224.6152343750,504.2307739258,1340.6409912109,4826.5385742188,6280.1284179688,5878.2050781250,4771.2822265625,1077.0512695313,4590.2563476563,857.0512695313,,,
705.5546875000,0,2505.2563476563,1271.0256347656,99.9999923706,4592.5639648438,5236.6665039063,3049.2307128906,7783.8461914063,5619.1025390625,5393.3334960938,5611.2822265625,4481.2822265625,1743.8461914063,5812.3076171875,7323.8461914063,5973.2050781250,548.2051391602,,,
705.5625000000,0,4452.3076171875,7608.8461914063,328.5897216797,1740.0000000000,6057.6923828125,3898.2050781250,5938.9741210938,6253.0771484375,203.8461456299,28.5897350311,6753.5898437500,7008.5898437500,6506.2822265625,4279.7436523438,360.5128173828,2015.2563476563,,,
705.5703125000,0,2162.5642089844,2379.7436523438,4497.6923828125,8321.5380859375,5499.2309570313,3741.2819824219,1761.6666259766,1547.6922607422,1604.4871826172,96.0256347656,262.3076782227,73.9743499756,3037.8205566406,4357.5639648438,1148.0769042969,7092.1796875000,,,
705.5781250000,0,704.7435913086,2931.5385742188,5461.0258789063,7431.5385742188,6581.7949218750,110.2564010620,8284.4873046875,2768.8461914063,7540.6411132813,2588.2050781250,518.0769042969,3833.5898437500,1471.9230957031,5574.1025390625,2147.4357910156,1115.2563476563,,,
705.5859375000,0,3291.1538085938,7614.8715820313,1027.3077392578,4448.8461914063,114.6153793335,6703.7177734375,4252.5639648438,118.2051162720,2965.7692871094,7782.6923828125,3243.0769042969,5257.5639648438,1985.1281738281,159.7435760498,4480.6411132813,5681.9228515625,,,
705.5937500000,0,1506.1538085938,3163.2050781250,1521.4102783203,611.0256347656,2510.1281738281,2153.7180175781,2636.6667480469,6004.4873046875,3951.6667480469,2776.7949218750,1665.3846435547,7254.6152343750,2712.8205566406,4070.2563476563,2907.5642089844,1788.7178955078,,,
705.6015625000,0,6560.3847656250,5384.6152343750,5694.2309570313,6676.6665039063,6376.1538085938,2971.6667480469,3817.0512695313,7713.8461914063,5720.3847656250,7896.0258789063,1072.4359130859,1960.5128173828,2455.1281738281,4380.2563476563,3298.0769042969,482.5640869141,,,
705.6093750000,0,239.2307586670,7692.9487304688,1415.3846435547,1158.2050781250,2600.0000000000,5205.7690429688,2796.5385742188,4861.7949218750,2399.8718261719,6332.1796875000,1473.8461914063,6485.2563476563,3967.6923828125,4287.9487304688,6036.1538085938,1061.2821044922,,,
705.6171875000,0,1640.6409912109,4536.5385742188,3827.8205566406,3550.8974609375,4541.2822265625,8041.0258789063,4308.7177734375,6793.2050781250,2849.7436523438,6170.2563476563,161.4102478027,2047.8205566406,5274.8715820313,5897.0512695313,4927.9487304688,6217.3076171875,,,
705.6250000000,0,7412.4360351563,3432.1794433594,3033.9743652344,6443.9741210938,5412.0512695313,3874.4870605469,913.7179565430,5289.8715820313,8237.4355468750,916.7948608398,5908.4614257813,3331.4101562500,3951.5385742188,8153.4614257813,4580.2563476563,2682.5642089844,,,
705.6328125000,0,2962.3076171875,1171.7949218750,7968.3334960938,7127.0512695313,1232.0512695313,7993.3334960938,5526.9228515625,7744.7436523438,4910.0000000000,2578.8461914063,5418.7177734375,5997.4360351563,6581.9228515625,2718.9743652344,4979.6152343750,1371.0256347656,,,
705.6406250000,0,7533.0771484375,4576.0258789063,8032.6923828125,2073.7180175781,5016.7949218750,443.2051086426,8117.8203125000,1662.6922607422,2238.4614257813,764.2307739258,8001.5385742188,3756.2819824219,4982.9487304688,8350.0000000000,4125.7690429688,8173.2050781250,,,
705.6484375000,0,6440.2563476563,2600.1281738281,1872.0512695313,4581.1538085938,84.4871673584,8008.7177734375,1673.0769042969,5838.7177734375,4455.3847656250,6178.0771484375,7718.2050781250,4105.7690429688,2696.7949218750,8303.0771484375,5885.5126953125,2172.3076171875,,,
705.6562500000,0,4828.2050781250,7019.1025390625,1392.4359130859,4773.3334960938,4588.7177734375,7897.0512695313,4942.9487304688,663.0769042969,6075.7690429688,7458.9746093750,5625.6411132813,4730.5126953125,5745.3847656250,1300.8974609375,1651.9230957031,5918.3334960938,,,
705.6640625000,0,5255.0000000000,1014.2307739258,6163.4614257813,5464.7436523438,4774.8715820313,6656.5385742188,2105.8974609375,8240.3847656250,3546.5385742188,3521.0256347656,7777.4360351563,1354.6153564453,2329.1025390625,2369.6154785156,3722.4357910156,3748.0769042969,,,
705.6718750000,0,2348.8461914063,621.7948608398,6173.9741210938,2927.5642089844,744.2307739258,506.4102478027,4362.0512695313,1832.6922607422,2400.1281738281,1640.6409912109,237.0512695313,1668.0769042969,1581.6666259766,1197.1794433594,320.6410217285,1438.9743652344,,,
705.6796875000,0,4514.6152343750,328.5897216797,7873.0771484375,4186.0258789063,2641.5385742188,4930.7690429688,2026.2821044922,6733.4614257813,3028.7180175781,6015.6411132813,1663.5897216797,5992.1796875000,4174.4873046875,5394.3588867188,739.8717651367,706.9230957031,,,
705.6875000000,0,138.5897369385,2701.0256347656,5858.9741210938,351.6666564941,3113.2050781250,4694.4873046875,1923.2050781250,702.0512695313,2150.3845214844,5517.0512695313,2447.8205566406,6486.2822265625,6311.5385742188,393.9743652344,1950.0000000000,7394.2309570313,,,
705.6953125000,0,2061.9230957031,2143.4614257813,8223.9746093750,702.9487304688,842.6923217773,7603.4614257813,7501.1538085938,4986.0258789063,3531.2819824219,797.8204956055,6981.9228515625,5927.0512695313,7002.5639648438,3826.0256347656,767.5640869141,1335.8974609375,,,
705.7031250000,0,3203.3332519531,1675.3846435547,7391.7949218750,107.0512695313,7814.3588867188,2638.7180175781,4409.8715820313,14.3589658737,7155.6411132813,7154.8715820313,1944.7435302734,4771.2822265625,7898.0771484375,269.6153869629,4518.7177734375,6644.1025390625,,,
705.7109375000,0,7096.1538085938,5729.2309570313,2454.3588867188,14.4871702194,981.2820434570,6615.7690429688,2470.0000000000,7085.8974609375,7794.1025390625,5508.8461914063,5722.1796875000,742.8204956055,700.5128173828,4687.6923828125,4598.5898437500,730.8973999023,,,
705.7187500000,0,7857.3076171875,7605.7690429688,6500.8974609375,728.0769042969,7960.2563476563,7649.8715820313,6391.9228515625,7276.5385742188,7484.3588867188,7608.2050781250,589.8717651367,6649.1025390625,7662.8203125000,4321.4101562500,5421.4101562500,6694.2309570313,,,
705.7265625000,0,122.3076858521,3212.9487304688,4804.2309570313,6733.5898437500,7650.1284179688,6536.9228515625,2062.8205566406,2486.7949218750,4046.6667480469,4728.0771484375,1992.5640869141,2579.7436523438,3858.0769042969,5702.3076171875,2404.6154785156,6970.1284179688,,,
705.7343750000,0,903.2051391602,397.0512695313,7523.2050781250,1465.3846435547,6202.6923828125,3414.2307128906,4749.8715820313,83.5897369385,935.3845825195,4453.4614257813,2701.0256347656,7144.2309570313,30.2564010620,114.9999923706,3748.5898437500,1221.7949218750,,,
705.7421875000,0,8336.5380859375,2991.4101562500,5889.3588867188,7632.6923828125,8159.4873046875,1640.0000000000,2510.5126953125,2403.8461914063,4005.1281738281,3464.3588867188,7666.4101562500,7903.2050781250,7052.5639648438,4880.2563476563,4790.8974609375,1136.6666259766,,,
705.7500000000,0,7649.8715820313,3325.2563476563,6079.7436523438,879.1025390625,947.3076782227,7442.9487304688,5433.5898437500,5439.7436523438,4711.2822265625,1588.5897216797,5530.7690429688,5523.4614257813,7476.1538085938,6388.5898437500,7192.6923828125,6795.2563476563,,,
705.7578125000,0,5856.2822265625,5718.5898437500,5583.5898437500,8331.5380859375,4817.4360351563,6745.2563476563,7563.2050781250,3941.2819824219,6040.2563476563,6837.0512695313,3503.0769042969,1839.8718261719,3543.2050781250,1533.3333740234,2636.6667480469,2434.8718261719,,,
705.7656250000,0,4842.4360351563,7830.7690429688,1487.9487304688,2565.1281738281,6313.9741210938,1748.0769042969,3004.7436523438,7330.1284179688,5487.9487304688,3382.0512695313,1271.9230957031,1503.4615478516,4082.3076171875,4174.2309570313,8285.6406250000,2831.1538085938,,,
705.7734375000,0,181.6666564941,289.1025695801,2427.8205566406,7119.2309570313,712.6923217773,2235.3845214844,993.3333129883,8139.6152343750,2406.9230957031,545.2564086914,5712.4360351563,6205.7690429688,5183.0771484375,3088.8461914063,1635.3846435547,4654.4873046875,,,
705.7812500000,0,1791.7949218750,1250.1281738281,6661.0258789063,2898.9743652344,8103.7177734375,7620.8974609375,83.4615325928,7238.0771484375,4908.0771484375,2138.5898437500,7583.8461914063,4351.9228515625,7669.1025390625,37.4358901978,5847.4360351563,1618.8461914063,,,
705.7890625000,0,5105.2563476563,5935.1284179688,5606.0258789063,6533.0771484375,7300.7690429688,4095.6411132813,3927.3076171875,4083.5898437500,6304.8715820313,355.5128173828,3860.0000000000,5716.0258789063,7072.6923828125,2890.3845214844,4585.7690429688,5863.0771484375,,,
705.7968750000,0,6600.6411132813,6827.8203125000,396.9230651855,456.5384521484,3571.7949218750,3409.6154785156,4509.2309570313,4353.5898437500,3459.6154785156,5124.7436523438,1088.0769042969,2881.5385742188,6760.5126953125,7244.8715820313,5434.4873046875,3801.0256347656,,,
705.8046875000,0,7018.0771484375,8004.3588867188,4952.5639648438,1658.4615478516,3116.6667480469,538.7179565430,1622.3077392578,7308.7177734375,2465.2563476563,4881.1538085938,5821.6665039063,2808.8461914063,7132.9487304688,1451.1538085938,7133.7177734375,2895.2563476563,,,
705.8125000000,0,6198.3334960938,5115.1284179688,1190.2563476563,86.1538391113,6945.6411132813,3067.9487304688,3370.0000000000,7223.5898437500,5719.8715820313,1891.5384521484,7093.9741210938,5588.4614257813,1597.8205566406,1077.6922607422,1203.2050781250,7531.4101562500,,,
705.8203125000,0,778.5897216797,1305.0000000000,1098.8461914063,7667.0512695313,6375.7690429688,4166.4101562500,1610.3846435547,6352.5639648438,3913.2050781250,5003.7177734375,1687.9487304688,750.2564086914,3270.0000000000,6835.1284179688,26.9230670929,7710.6411132813,,,
705.8281250000,0,5373.0771484375,7588.8461914063,1326.6666259766,4452.8203125000,900.0000000000,1016.7948608398,7725.2563476563,5880.8974609375,6800.7690429688,5431.9228515625,2352.4357910156,4560.2563476563,235.7692260742,3302.6923828125,3469.2307128906,3126.7949218750,,,
705.8359375000,0,8243.8457031250,7504.2309570313,353.3333129883,2811.6667480469,43.5897331238,4280.2563476563,6897.3076171875,1203.3333740234,5663.3334960938,8298.5898437500,4440.6411132813,4853.9741210938,3162.3076171875,3956.1538085938,965.3845825195,2031.1538085938,,,
705.8437500000,0,3616.1538085938,1416.6666259766,2641.2819824219,3188.3332519531,5912.5639648438,6785.0000000000,1227.3077392578,790.1281738281,7650.3847656250,8087.1796875000,1809.1025390625,3247.8205566406,1467.3077392578,8004.6152343750,5229.8715820313,2502.5642089844,,,
705.8515625000,0,67.8205032349,4503.8461914063,2749.3588867188,3693.7180175781,632.0512695313,7709.3588867188,6019.1025390625,3893.2050781250,2340.6411132813,4463.3334960938,1059.1025390625,5819.7436523438,6001.9228515625,5280.2563476563,-0.0000089600,2725.2563476563,,,
705.8593750000,0,5634.1025390625,7070.5126953125,2043.7178955078,6532.6923828125,7246.6665039063,5077.0512695313,4922.6923828125,1984.2307128906,3442.0512695313,4965.8974609375,415.3846130371,4974.1025390625,1854.6153564453,7913.3334960938,1228.5897216797,1101.1538085938,,,
705.8671875000,0,2144.8718261719,7798.3334960938,268.8461303711,2916.4101562500,5395.1284179688,7116.7949218750,6887.4360351563,1838.9743652344,3413.0769042969,571.1538085938,5647.1796875000,7643.8461914063,5255.5126953125,5205.0000000000,4877.4360351563,4363.3334960938,,,
705.8750000000,0,1925.7691650391,2612.8205566406,4288.8461914063,1726.6666259766,4591.6665039063,1008.4615478516,5661.7949218750,4068.3332519531,7469.3588867188,7293.8461914063,7335.7690429688,7075.6411132813,1097.6922607422,1455.2563476563,6018.3334960938,788.8461303711,,,
705.8828125000,0,8238.7177734375,4236.1538085938,6901.5385742188,4478.3334960938,1207.3077392578,3761.1538085938,3362.6923828125,4615.7690429688,6368.8461914063,3347.3076171875,4928.8461914063,1197.9487304688,663.8461303711,4432.5639648438,4071.2819824219,1276.7949218750,,,
705.8906250000,0,2689.1025390625,3266.4101562500,5208.4614257813,438.5897216797,4308.8461914063,923.3333129883,3011.5385742188,891.4102783203,2982.0512695313,633.7179565430,7108.3334960938,2515.8974609375,7604.4873046875,6407.4360351563,983.9743652344,7983.5898437500,,,
